x,y,z
1123057.42167,1778214.36003,3838.05121918
1123057.38391,1778213.01345,3838.12165129
1123058.98336,1778211.10599,3838.18728427
1123058.94906,1778208.5452,3838.26407489
1123058.97605,1778204.6666,3838.35586445
1123060.57327,1778206.33414,3838.3105959
1123058.97605,1778200.73085,3838.4304631
1123060.38458,1778202.34787,3838.38753356
1123058.97605,1778196.25733,3838.49699503
1123060.50436,1778197.72292,3838.4539051
1123059.2778,1778190.1756,3838.55220633
1123059.87746,1778192.96118,3838.51631382
1123058.94782,1778184.89827,3838.59024925
1123057.12457,1778175.71761,3838.65207744
1123058.12969,1778180.38749,3838.6239439
1123056.13627,1778170.9396,3838.66689002
1123050.59415,1778167.024,3838.87559324
1123052.12653,1778167.024,3838.8081446
1123049.07108,1778167.024,3838.94322106
1123053.58805,1778166.29748,3838.73604363
1123046.83978,1778167.024,3839.04457863
1123047.94439,1778167.024,3838.99393881
1123045.38353,1778167.024,3839.11298016
1123054.89215,1778166.00525,3838.67434439
1123043.96427,1778167.024,3839.18194653
1123042.75158,1778167.96636,3839.24880727
1123041.35438,1778167.61462,3839.3201403
1123039.88987,1778166.79599,3839.39413624
1123038.65527,1778167.31187,3839.46846166
1123037.31484,1778166.28127,3839.5388842
1123035.74645,1778171.20716,3839.67035953
1123036.22749,1778166.29162,3839.60504094
1123007.17489,1778273.93185,3838.72666919
1123007.13721,1778274.15623,3838.65993616
1123007.8756,1778270.41609,3838.59303438
1123008.32326,1778268.8132,3838.52711381
1123009.32201,1778265.74353,3838.45939958
1123009.88452,1778264.49689,3838.39368244
1123006.60887,1778278.50806,3838.72646804
1123011.26218,1778261.52822,3838.32576477
1123006.66992,1778278.38634,3838.79348659
1123006.73587,1778278.45966,3838.86008171
1123011.74517,1778260.83139,3838.2587061
1123012.37061,1778259.82905,3838.19212996
1123013.77423,1778257.51057,3838.12560036
1123014.79306,1778255.89432,3838.05802742
1123015.78752,1778254.22961,3837.99167775
1123033.45923,1778184.17473,3839.78619288
1123032.47635,1778189.21613,3839.79447999
1123031.08302,1778194.54982,3839.80834896
1123033.9812,1778175.90063,3839.79757062
1123033.77085,1778180.38749,3839.79574765
1123029.9861,1778199.1405,3839.79574765
1123034.67656,1778171.4785,3839.7434357
1123028.58337,1778203.73683,3839.79574765
1123026.32853,1778210.47895,3839.79574765
1123027.48126,1778207.11445,3839.79574765
1123024.74899,1778214.94097,3839.79574765
1123023.54595,1778218.26535,3839.79574765
1123022.34122,1778221.56104,3839.79574765
1123020.72511,1778225.97874,3839.79574765
1123019.12054,1778230.41143,3839.79574765
1123017.54238,1778234.87291,3839.79574765
1123016.0049,1778239.37763,3839.79574765
1123006.82679,1778278.38634,3838.9271214
1123006.95211,1778278.14929,3838.99292665
1123007.39167,1778273.93185,3838.99393881
1123007.46851,1778274.19318,3839.06152189
1123007.74914,1778272.94345,3839.12757361
1123008.26664,1778269.47736,3839.12757361
1123008.42425,1778269.23915,3839.19353346
1123009.22081,1778265.47206,3839.25128683
1123009.48881,1778264.69864,3839.32713767
1123010.35378,1778261.13588,3839.39540056
1123010.77025,1778259.56181,3839.46166063
1123011.66068,1778256.11388,3839.46166063
1123011.63253,1778256.13946,3839.52856623
1123012.56924,1778252.50359,3839.59529544
1123012.84866,1778251.08029,3839.65757948
1123013.59151,1778247.87128,3839.72639853
1123013.8297,1778246.16884,3839.79574765
1123014.89815,1778242.7504,3839.79574765
1123006.57213,1778278.38634,3838.65985179
1123006.51884,1778278.56071,3838.59281266
1123007.1731,1778273.93185,3838.59303438
1123007.14984,1778274.09656,3838.52630482
1123007.95919,1778270.47232,3838.45939958
1123008.38333,1778269.02143,3838.39280343
1123006.30703,1778282.84084,3838.72666919
1123006.39214,1778282.90718,3838.79292448
1123006.28278,1778282.21974,3838.67025534
1123009.48178,1778265.85879,3838.32576477
1123006.47696,1778282.84084,3838.860304
1123006.58396,1778282.87799,3838.92661374
1123009.96492,1778264.69603,3838.25891833
1123010.88571,1778262.63766,3838.19212996
1123011.77147,1778260.78986,3838.1255774
1123012.71,1778258.88853,3838.05849515
1123013.70671,1778256.81919,3837.98695898
1123044.46809,1778222.91986,3837.80725002
1123046.5112,1778220.83809,3837.78930454
1123049.23963,1778218.78793,3837.80439868
1123051.04592,1778217.38848,3837.79301863
1122984.93721,1778271.08271,3841.53867748
1122988.03164,1778270.01806,3841.54529415
1122991.03789,1778268.87461,3841.53378769
1122959.77414,1778202.65325,3841.73293017
1122959.332,1778207.11445,3841.71692525
1122994.40509,1778267.29547,3841.50027188
1122992.81323,1778269.78913,3841.47022278
1122995.63013,1778267.53802,3841.45193647
1122997.52346,1778264.81258,3841.46618625
1122972.70299,1778255.27605,3841.72043172
1122970.78241,1778251.60762,3841.73437888
1122968.8072,1778247.67451,3841.74038281
1122967.03051,1778243.51872,3841.74452882
1122975.44713,1778260.97132,3841.67406684
1122977.40592,1778263.46265,3841.65700939
1122973.93138,1778258.15009,3841.69717817
1122965.41009,1778239.18714,3841.74600588
1122980.37477,1778268.36074,3841.58828588
1122978.19374,1778265.99772,3841.61675321
1122963.92669,1778234.66371,3841.74476132
1122981.83057,1778271.01557,3841.53835698
1122985.04606,1778274.04427,3841.46663769
1122983.38078,1778272.39767,3841.50998752
1122986.53059,1778272.12596,3841.50591183
1122988.18537,1778273.22471,3841.46132794
1122989.68039,1778271.26538,3841.49300303
1122962.57196,1778229.92041,3841.74060519
1122990.86918,1778271.94411,3841.45274807
1122961.34996,1778224.96423,3841.732905
1122960.25733,1778219.5399,3841.72159774
1122958.92345,1778216.02343,3841.67882284
1122958.28932,1778211.62376,3841.66294274
1122975.51276,1778264.93248,3841.59990385
1122972.80491,1778259.5106,3841.64954854
1122973.56335,1778262.41548,3841.61191024
1122970.74628,1778255.9369,3841.66330728
1122968.81671,1778252.10565,3841.67347969
1122966.96811,1778248.03178,3841.67903762
1122978.47591,1778269.81385,3841.53991481
1122977.08118,1778267.55271,3841.57094789
1122965.55247,1778244.14315,3841.68707958
1122963.73754,1778239.00225,3841.68750582
1122981.65314,1778274.10337,3841.46664354
1122980.23098,1778272.10192,3841.50555114
1122962.29522,1778234.78582,3841.67989866
1122960.98341,1778229.96475,3841.67455648
1122959.80202,1778225.02158,3841.66499152
1122958.91817,1778219.79629,3841.65934929
1122957.69142,1778217.0351,3841.61288642
1122958.27013,1778202.6205,3841.66360408
1122958.88646,1778198.20546,3841.6793923
1122958.24738,1778207.11445,3841.66663496
1122957.22139,1778207.11445,3841.61437189
1122956.87789,1778211.72818,3841.58933469
1122992.5895,1778272.6399,3841.39019784
1122994.57757,1778270.31939,3841.39949218
1122997.2168,1778267.51371,3841.38425474
1122999.07524,1778264.48973,3841.39905075
1123147.04927,1778287.36206,3839.99961465
1122806.60678,1778194.68018,3839.94406158
1122808.63952,1778194.12219,3840.00340737
1122810.20248,1778193.29693,3840.06028159
1122812.20447,1778193.22389,3840.12116653
1122813.29144,1778196.21311,3840.09994939
1122814.47347,1778195.87692,3840.14505573
1122813.95714,1778193.01224,3840.1842387
1122816.1108,1778195.58563,3840.21015254
1122815.6018,1778192.91328,3840.24904676
1122817.70202,1778195.54736,3840.27708818
1122817.13693,1778192.93739,3840.31590181
1122819.24598,1778195.79298,3840.3462769
1122818.55958,1778193.09754,3840.38521765
1122820.31767,1778196.15026,3840.39710429
1122819.81026,1778193.15237,3840.46373295
1122821.12462,1778194.18697,3840.52837244
1123084.61614,1778014.42972,3842.19769718
1123091.98033,1778029.0739,3841.66479719
1123083.94435,1778012.52088,3842.12305756
1123085.0316,1778013.14688,3842.06753938
1123086.22805,1778014.28793,3842.00012766
1123087.2859,1778015.68559,3841.93377352
1123088.22727,1778017.47165,3841.86708717
1123089.00724,1778019.52241,3841.80251429
1123089.74286,1778022.09389,3841.73345236
1123090.31705,1778024.99673,3841.66581539
1123092.21061,1778118.4201,3841.66929935
1123080.4465,1778135.33492,3842.258007
1123082.10333,1778135.36971,3842.19162712
1123083.55006,1778135.20495,3842.12113412
1123085.10514,1778134.02039,3842.06753938
1123086.44891,1778132.6704,3842.01162718
1123087.39015,1778131.86766,3841.93289144
1123088.39366,1778130.22438,3841.85600398
1123089.34906,1778128.01954,3841.78999647
1123089.98394,1778126.17867,3841.74831998
1123090.74629,1778123.04738,3841.67020163
1123076.63452,1778133.06185,3842.41253917
1123079.17217,1778134.37594,3842.32458714
1123077.87486,1778133.79802,3842.37095852
1123082.36444,1778012.24545,3842.20350528
1123092.76436,1778114.08328,3841.59034734
1123093.91479,1778109.45844,3841.59931024
1123094.85218,1778104.7101,3841.60030742
1123096.01909,1778096.44715,3841.58970822
1123095.59591,1778100.2066,3841.59981756
1123096.71084,1778091.27002,3841.60006845
1123097.341,1778082.26185,3841.59526229
1123097.0965,1778086.84312,3841.59981756
1123097.66018,1778077.24701,3841.60768668
1123097.67738,1778068.97486,3841.6051851
1123097.51832,1778073.47964,3841.58685645
1123097.39867,1778063.96363,3841.59271714
1123097.42296,1778060.11616,3841.61598362
1123096.86956,1778055.84428,3841.59639561
1123095.95303,1778047.43093,3841.60977747
1123096.38966,1778051.20717,3841.59981756
1123094.85392,1778042.14933,3841.59857532
1123093.84685,1778037.64689,3841.60132862
1123092.35205,1778032.91936,3841.59217033
1123090.76999,1778028.5214,3841.59281505
1123081.3364,1778010.38362,3842.13882943
1123082.80122,1778010.84904,3842.06531981
1123083.97877,1778011.64549,3841.99608919
1123085.12699,1778012.87707,3841.93390458
1123086.15224,1778014.48407,3841.86841228
1123086.97026,1778016.25006,3841.80398089
1123087.92258,1778019.01793,3841.72523302
1123088.31691,1778020.7072,3841.6798309
1123088.97726,1778024.1562,3841.60370761
1123091.49759,1778119.04515,3841.59981756
1123078.27188,1778136.65508,3842.28405114
1123079.74065,1778137.44996,3842.212944
1123081.30789,1778137.47463,3842.14682188
1123083.16934,1778136.69295,3842.07432004
1123084.33677,1778136.30036,3841.99783824
1123085.47504,1778135.29024,3841.93041392
1123086.59266,1778133.77324,3841.86708717
1123087.62276,1778131.84764,3841.80067507
1123088.04308,1778130.65454,3841.73345236
1123089.14061,1778127.37242,3841.66929801
1123090.04653,1778123.56857,3841.59981756
1123071.89224,1778132.87143,3842.47724614
1123074.66725,1778135.2019,3842.3953372
1123073.15016,1778134.03255,3842.44129385
1123076.33735,1778136.30662,3842.33858587
1123091.54093,1778117.14368,3841.54749228
1123092.5833,1778112.46612,3841.53300015
1123093.95641,1778105.32951,3841.52287787
1123093.33196,1778109.11559,3841.53300015
1123094.91516,1778100.19707,3841.53275506
1123095.86504,1778091.89479,3841.52525181
1123095.52526,1778095.75211,3841.53300015
1123096.4109,1778086.65841,3841.53341391
1123096.83681,1778077.91036,3841.53168668
1123096.67714,1778082.38863,3841.53300015
1123096.86779,1778069.0498,3841.53124209
1123096.92403,1778073.47964,3841.53300015
1123096.48144,1778060.24665,3841.53254098
1123096.74531,1778064.57065,3841.53300015
1123095.77758,1778051.20717,3841.54957727
1123095.91428,1778055.01793,3841.52495023
1123094.91425,1778046.66587,3841.53731265
1123093.83598,1778041.92127,3841.52736634
1123092.51836,1778037.08926,3841.52138673
1123091.04743,1778032.55442,3841.51970673
1123063.74238,1778474.20113,3841.11368941
1123065.62041,1778473.47915,3841.09347868
1123066.85055,1778476.70168,3841.09733153
1123068.36538,1778474.04715,3841.06737643
1123071.24915,1778475.23384,3841.03869618
1123073.23463,1778474.39015,3841.00421545
1123075.91543,1778475.37347,3840.96730545
1123077.78942,1778474.60972,3840.92415107
1123079.83241,1778473.92947,3840.87107558
1123081.50333,1778473.111,3840.81660834
1123082.59957,1778476.54035,3840.83248183
1123083.52731,1778475.15687,3840.78640334
1123085.32646,1778474.89014,3840.72317618
1123086.9957,1778474.77597,3840.65786407
1123088.56167,1778474.78365,3840.59063482
1123090.04627,1778474.88548,3840.52173548
1123091.46814,1778475.05749,3840.45146644
1123066.79196,1778469.95577,3841.06291401
1123069.61281,1778470.94913,3841.03354266
1123071.58431,1778469.9667,3840.99817473
1123073.48326,1778469.0544,3840.95890339
1123074.72506,1778472.29813,3840.96293252
1123075.8492,1778470.46358,3840.92482923
1123077.90251,1778470.14542,3840.87522677
1123080.00011,1778469.25233,3840.80786644
1123081.50186,1778468.66476,3840.75067257
1123082.59957,1778471.9918,3840.76707529
1123083.45497,1778470.80976,3840.71723033
1123085.08466,1778470.74017,3840.65087292
1123086.63376,1778471.08401,3840.58869473
1123088.55536,1778471.95774,3840.51490307
1123089.65209,1778472.25448,3840.46392169
1123093.32416,1778476.17671,3840.38293049
1123091.1897,1778473.20531,3840.40645101
1123027.81755,1778527.40884,3840.79214832
1123029.38644,1778526.94615,3840.83729846
1123031.61757,1778528.56288,3840.87411497
1123033.81629,1778527.8705,3840.92695562
1123027.43213,1778532.18025,3840.72391371
1123029.51623,1778531.70833,3840.78998893
1123031.00966,1778531.27638,3840.83338453
1123033.30967,1778532.87008,3840.87227798
1123035.35253,1778347.14221,3840.10075778
1123036.92256,1778345.56323,3840.06125683
1123038.50233,1778347.0488,3840.10215888
1123040.04658,1778345.16503,3840.06317884
1123043.3097,1778344.60931,3840.07589213
1123069.92222,1778465.47807,3840.99309828
1123068.42546,1778467.8141,3841.03019295
1123016.40105,1778362.50889,3840.53769753
1123018.02861,1778360.67909,3840.49906116
1123019.44288,1778358.86967,3840.45914704
1123021.53596,1778356.90714,3840.4068363
1123022.75332,1778355.69137,3840.37342472
1123024.30328,1778354.22155,3840.3305509
1123026.27393,1778352.35708,3840.27407238
1123027.47802,1778351.25182,3840.23956585
1123028.95969,1778349.86588,3840.19617063
1123030.96286,1778348.07096,3840.13942962
1123032.20273,1778346.92471,3840.10402017
1123033.78387,1778345.51003,3840.06128006
1123035.35366,1778343.4489,3840.00265456
1123038.12213,1778343.39448,3840.00720845
1123040.03488,1778342.34532,3839.99036983
1123041.65213,1778343.19968,3840.02626083
1123043.33804,1778341.18439,3839.99383209
1123075.46275,1778406.84364,3840.38742521
1123074.26519,1778430.78313,3840.5173033
1123074.43385,1778425.52694,3840.45786211
1123073.87931,1778434.98897,3840.58812407
1123073.23742,1778438.74811,3840.6643739
1123074.19482,1778438.74811,3840.61369098
1123074.83662,1778421.0097,3840.39946682
1123074.75055,1778416.47565,3840.39710429
1123073.75864,1778442.21877,3840.67840512
1123073.59356,1778446.99365,3840.74047563
1123073.34561,1778451.83887,3840.80171298
1123073.14251,1778456.40285,3840.85322061
1123072.71502,1778462.22936,3840.91664578
1123071.85256,1778464.73338,3840.95453377
1123075.42292,1778416.47565,3840.3420938
1123075.75069,1778412.14874,3840.32607263
1123014.42056,1778359.6452,3840.51570089
1123016.36617,1778357.90043,3840.47358812
1123018.02861,1778356.259,3840.43172776
1123019.68914,1778354.67492,3840.38750535
1123021.25198,1778352.99655,3840.33987726
1123022.75332,1778351.761,3840.29874557
1123024.2489,1778350.48179,3840.25559146
1123025.8192,1778349.11074,3840.20837461
1123027.47802,1778347.71857,3840.15892971
1123029.10707,1778346.8902,3840.12384464
1123030.74008,1778345.0672,3840.06389956
1123032.57686,1778343.41141,3840.00721185
1123076.58405,1778403.66886,3840.33866098
1123076.08602,1778407.56666,3840.33028688
1123074.84973,1778429.83913,3840.46392169
1123075.48648,1778429.17574,3840.40600353
1123075.36206,1778425.38463,3840.38123671
1123074.63872,1778434.29362,3840.5307391
1123075.35947,1778433.77045,3840.47139456
1123075.16934,1778437.93679,3840.54281919
1123075.71841,1778420.8213,3840.32578094
1123075.16289,1778442.4698,3840.60847924
1123076.35726,1778416.47124,3840.26454973
1123076.671,1778408.42595,3840.27568406
1123076.51174,1778412.02115,3840.26346948
1123075.14283,1778447.0108,3840.67390174
1123075.06981,1778451.61478,3840.73834895
1123074.90331,1778456.32511,3840.80136385
1123074.71717,1778460.86402,3840.85625775
1123074.10814,1778466.22044,3840.92224286
1123100.59192,1778341.45134,3838.12531256
1123100.90183,1778341.83659,3838.25894736
1123100.95549,1778340.49143,3838.19073264
1123100.58481,1778341.02845,3837.99179615
1123100.82922,1778340.33893,3838.06941672
1123101.43708,1778340.65538,3838.32472623
1123100.30999,1778341.44179,3837.85945711
1123101.08359,1778339.69696,3837.91475501
1123101.84145,1778340.74925,3838.39258217
1123102.21057,1778341.33388,3838.4502962
1123103.02857,1778340.93514,3838.52912646
1123098.89615,1778341.32163,3837.64569619
1123097.45878,1778341.3863,3837.57833793
1123099.97305,1778340.98907,3837.72530195
1123101.12901,1778339.45661,3837.7908407
1123103.96893,1778340.15611,3838.60085216
1123095.41987,1778341.30564,3837.51928252
1123104.70004,1778340.74925,3838.65985179
1123105.52969,1778340.74925,3838.71282905
1123106.67096,1778341.66179,3838.78166873
1123106.84006,1778345.20375,3838.80756331
1123107.66738,1778349.77527,3838.86422942
1123108.32344,1778354.80392,3838.90974778
1123108.81613,1778357.586,3838.93865322
1123109.64595,1778362.69085,3838.98816086
1123110.14528,1778367.47622,3839.02798663
1123110.6127,1778371.4721,3839.06633179
1123111.00647,1778376.24166,3839.11655369
1123111.45856,1778381.28206,3839.18764454
1123085.08559,1778363.02172,3837.48530049
1123085.9134,1778358.50751,3837.4976894
1123087.50498,1778354.30121,3837.51499022
1123089.01674,1778349.69413,3837.51733994
